N,coverage,GPU_coverage,underprediction_rate,positive_residual_mean_sec,positive_residual_P95_sec,positive_residual_max_sec,MAE_sec,WAPE,log_MAE,completion_slot_MAE,positive_error_sec,GPU_underprediction_sec,overreservation_GPU_hours,overreservation_P95_sec,track,role,u_hours,body,group,Q50_MAE_sec,Q50_WAPE,Q50_pinball,raw_Q90_MAE_sec,overconservative_warning,coverage_gate,GPU_gate,coverage_min,coverage_max
109,1.0,1.0,0.0,0.0,0.0,0.0,12680.042717889908,287.8826611643408,6.534178803962822,13.899082568807339,0.0,0.0,383.923515625,12763.5580078125,PW,DEVELOPMENT,4,B2,2025-03-26,11882.358389478211,269.7723525209592,5941.179194739106,12680.042717889908,True,PASS,PASS,0.88,1.0
130,1.0,1.0,0.0,0.0,0.0,0.0,12256.585201322116,34.88922630606922,5.957476574885386,13.484615384615385,0.0,0.0,610.5316710069444,12763.9580078125,PW,DEVELOPMENT,4,B2,2025-03-27,10659.352528733474,30.342591883670575,5329.676264366737,12256.585201322116,True,PASS,PASS,0.88,1.0
142,1.0,1.0,0.0,0.0,0.0,0.0,12011.989924900969,19.128445002701973,5.633058173068966,13.211267605633802,0.0,0.0,655.3630777994791,12764.9580078125,PW,DEVELOPMENT,4,B2,2025-03-28,10376.041925994443,16.523286197207735,5188.020962997221,12011.989924900969,True,PASS,PASS,0.88,1.0
535,1.0,1.0,0.0,0.0,0.0,0.0,13536.020566223715,217.41184073162472,7.799510304160175,14.936448598130841,0.0,0.0,2190.6145781792534,13595.0625,PW,DEVELOPMENT,4,B2,2025-03-29,9045.962777453271,145.29376702805547,4522.9813887266355,13536.020566223715,True,PASS,PASS,0.88,1.0
47,0.7872340425531915,0.8130841121495327,0.2127659574468085,366.592461768617,2185.284570312498,2667.1845703125,6533.557513297872,1.1038318971250072,1.4071888878300414,7.085106382978723,17229.845703125,34459.69140625,191.76137668185763,11333.6154296875,PW,DEVELOPMENT,4,B2,2025-03-30,4767.187421920452,0.805407088738214,2383.593710960226,6533.557513297872,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
989,0.9777553083923155,0.9777553083923155,0.022244691607684528,8.74569878033367,0.0,1079.47265625,12177.874435193376,10.6325339895636,6.530962722866143,13.413549039433772,8649.49609375,8649.49609375,3343.1300889756944,13595.0625,PW,DEVELOPMENT,4,B2,GPU_1,9369.092811947043,8.18017941509684,4684.546405973521,12177.874435193376,True,PASS,PASS,0.88,1.0
1549,0.961265332472563,0.9606003752345216,0.03873466752743705,59.93813296885087,0.0,3230.5390625,7612.441623754236,1.8991609725732257,1.695416731926011,8.717882504841834,92844.16796875,188450.13671875,6687.065662434896,11232.689453125,PW,DEVELOPMENT,4,B2,GPU_2_4,5962.740262996312,1.487591518828467,2981.370131498156,7612.441623754236,False,PASS,PASS,0.88,1.0
16,1.0,1.0,0.0,0.0,0.0,0.0,9618.453979492188,5.849973910817463,3.171619239378372,10.5,0.0,0.0,1079.6603776041666,11617.346923828125,PW,DEVELOPMENT,4,B2,GPU_5_PLUS,2681.3931193351746,1.6308317143483786,1340.6965596675873,9618.453979492188,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2554,0.9835552075176194,0.9864599257479799,0.01644479248238058,9.355912294440094,0.0,945.0,10544.851213782302,3.655237682639394,3.6701207432815273,11.232967893500392,23895.0,35900.0,13018.565277777778,13406.0,PW,DEVELOPMENT,4,B3,OVERALL,6266.092404072044,2.172060716070475,3133.046202036022,10544.851213782302,True,FAIL,PASS,0.9,0.95
568,0.9788732394366197,0.9828982898289829,0.02112676056338028,9.79225352112676,0.0,945.0,7500.56514084507,1.2648466518676904,1.2966045294016404,8.040492957746478,5562.0,9873.0,2352.5955555555556,12677.0,PW,DEVELOPMENT,4,B3,2025-03-22,3929.7411971830984,0.6626860646667959,1964.8705985915492,7500.56514084507,True,PASS,PASS,0.88,1.0
242,0.987603305785124,0.9919678714859438,0.012396694214876033,8.714876033057852,0.0,705.0,8093.892561983471,1.517262374143853,1.5813125333622127,8.636363636363637,2109.0,4218.0,1932.0652777777777,13359.3,PW,DEVELOPMENT,4,B3,2025-03-23,4152.8677685950415,0.7784869840846875,2076.4338842975208,8093.892561983471,True,PASS,PASS,0.88,1.0
702,0.9943019943019943,0.9943019943019943,0.005698005698005698,3.658119658119658,0.0,705.0,11260.652421652421,5.218909604668973,2.3349555915054454,12.27065527065527,2568.0,5136.0,4390.227777777778,12678.0,PW,DEVELOPMENT,4,B3,2025-03-24,6563.5669515669515,3.0419785037103546,3281.7834757834758,11260.652421652421,True,PASS,PASS,0.88,1.0
79,0.7848101265822784,0.7848101265822784,0.21518987341772153,134.67088607594937,820.1,942.0,4276.506329113924,0.4547619271964173,0.8937917666492419,4.506329113924051,10639.0,10639.0,90.89027777777778,13273.4,PW,DEVELOPMENT,4,B3,2025-03-25,4311.658227848101,0.4584999656751958,2155.8291139240505,4276.506329113924,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
109,1.0,1.0,0.0,0.0,0.0,0.0,13366.954128440368,303.47802541137264,6.586860784309589,13.990825688073395,0.0,0.0,404.7216666666667,13400.0,PW,DEVELOPMENT,4,B3,2025-03-26,8403.954128440368,190.80004165798792,4201.977064220184,13366.954128440368,True,PASS,PASS,0.88,1.0
130,1.0,1.0,0.0,0.0,0.0,0.0,13059.7,37.1753487048107,6.020006496294714,13.707692307692307,0.0,0.0,682.1333333333333,13400.0,PW,DEVELOPMENT,4,B3,2025-03-27,8096.7,23.04782237403928,4048.35,13059.7,True,PASS,PASS,0.88,1.0
142,1.0,1.0,0.0,0.0,0.0,0.0,12783.035211267606,20.356292965201693,5.6933390211909085,13.429577464788732,0.0,0.0,730.8227777777778,13399.95,PW,DEVELOPMENT,4,B3,2025-03-28,7891.767605633803,12.56721355597672,3945.8838028169016,12783.035211267606,True,PASS,PASS,0.88,1.0
535,1.0,1.0,0.0,0.0,0.0,0.0,13348.740186915888,214.40379477018223,7.785705289768256,13.947663551401869,0.0,0.0,2196.9930555555557,13406.0,PW,DEVELOPMENT,4,B3,2025-03-29,8395.10093457944,134.83980305623106,4197.55046728972,13348.740186915888,True,PASS,PASS,0.88,1.0
47,0.8723404255319149,0.8878504672897196,0.1276595744680851,64.19148936170212,463.0999999999983,945.0,7620.404255319149,1.2874525507563122,1.493954398339042,8.212765957446809,3017.0,6034.0,238.11555555555555,13055.8,PW,DEVELOPMENT,4,B3,2025-03-30,5056.510638297872,0.8542876862023351,2528.255319148936,7620.404255319149,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
989,0.9777553083923155,0.9777553083923155,0.022244691607684528,12.022244691607684,0.0,942.0,12289.70374115268,10.730172448801227,6.539959122643876,12.856420626895854,11890.0,11890.0,3372.9519444444445,13406.0,PW,DEVELOPMENT,4,B3,GPU_1,7905.917087967644,6.902676867283106,3952.958543983822,12289.70374115268,True,PASS,PASS,0.88,1.0
1549,0.987088444157521,0.9874921826141339,0.012911555842479019,7.750161394448031,0.0,945.0,9418.182052937378,2.349659238333453,1.8411370166068128,10.183344092963202,12005.0,24010.0,8335.595555555556,12678.0,PW,DEVELOPMENT,4,B3,GPU_2_4,5213.548741123305,1.300682328630664,2606.7743705616526,9418.182052937378,True,PASS,PASS,0.88,1.0
16,1.0,1.0,0.0,0.0,0.0,0.0,11766.8125,7.1566123085110425,3.3467229576420308,12.5,0.0,0.0,1310.0177777777778,13394.25,PW,DEVELOPMENT,4,B3,GPU_5_PLUS,6803.8125,4.138100125441897,3401.90625,11766.8125,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2060,0.9786407766990292,0.9883737828803953,0.021359223300970873,57.09071768603279,0.0,8031.515283584595,7963.381000785457,3.309707426937969,2.3516518232570687,8.643689320388349,117606.87843322754,177940.9482574463,10914.339295238919,21377.38671875,PW,CALIBRATION,4,B0,OVERALL,4481.310846869459,1.8625038524263264,2240.6554234347295,7963.381000785457,True,FAIL,PASS,0.9,0.95
153,0.8954248366013072,0.9031339031339032,0.10457516339869281,137.16411675347223,820.00498046875,5302.03515625,6910.290284798815,1.4677170964432975,1.1908872023873496,7.771241830065359,20986.10986328125,52576.2900390625,676.1270600043403,9778.79501953125,PW,CALIBRATION,4,B0,2025-04-02,3258.378449683096,0.6920661159202692,1629.189224841548,6910.290284798815,False,PASS,PASS,0.88,1.0
378,0.9523809523809523,0.9627507163323782,0.047619047619047616,212.7029596964518,0.0,8031.515283584595,10363.095025319903,3.0072731289390098,2.591522471906928,11.396825396825397,80401.71876525879,92926.55860900879,2119.2070703464083,17952.19921875,PW,CALIBRATION,4,B0,2025-04-03,5921.590588806798,1.7183901348764385,2960.795294403399,10363.095025319903,False,PASS,PASS,0.88,1.0
267,0.9700374531835206,0.9709090909090909,0.0299625468164794,46.90951252340824,0.0,3110.60498046875,8237.914715599032,2.6777735927257624,2.270578749496602,9.194756554307116,12524.83984375,25049.6796875,1261.6469124348957,11095.39501953125,PW,CALIBRATION,4,B0,2025-04-04,3782.605130656382,1.229553895647984,1891.302565328191,8237.914715599032,False,PASS,PASS,0.88,1.0
221,0.9909502262443439,0.991578947368421,0.00904977375565611,16.715882176187783,0.0,1903.60498046875,9794.65938626803,4.901133061097717,2.768011973310317,10.796380090497738,3694.2099609375,7388.419921875,1136.5613270399306,11095.39501953125,PW,CALIBRATION,4,B0,2025-04-05,4866.362191454858,2.43507075470676,2433.181095727429,9794.65938626803,True,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,6298.273814094658,3.874549010339552,2.228869236944462,6.567474048442906,0.0,0.0,3383.9012708452015,21378.38671875,PW,CALIBRATION,4,B0,2025-04-06,4314.428101175522,2.6541340727647724,2157.214050587761,6298.273814094658,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,9225.828610475035,6.147113791605677,3.058601832847451,10.195402298850574,0.0,0.0,2336.895654568142,11095.39501953125,PW,CALIBRATION,4,B0,2025-04-07,3842.393225658899,2.5601633617388297,1921.1966128294496,9225.828610475035,True,PASS,PASS,0.88,1.0
815,0.9877300613496932,0.9877300613496932,0.012269938650306749,83.28451401412121,0.0,8031.515283584595,6826.574993990097,3.436187685231039,2.247186093519337,7.0478527607361965,67876.87892150879,67876.87892150879,1526.6060392167833,21380.38671875,PW,CALIBRATION,4,B0,GPU_1,5241.66990208538,2.638418472432898,2620.83495104269,6826.574993990097,True,PASS,PASS,0.88,1.0
1217,0.9720624486442071,0.9714751426242869,0.027937551355792935,40.86277692006471,0.0,5302.03515625,8824.293002853456,3.243691325311869,2.424026670756336,9.827444535743632,49729.99951171875,110064.0693359375,6220.215231662326,11095.39501953125,PW,CALIBRATION,4,B0,GPU_2_4,4056.63309375321,1.4911637195099217,2028.316546876605,8824.293002853456,False,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,3633.630608694894,3.8280403733710977,2.2466296921728484,3.642857142857143,0.0,0.0,3167.518024359809,6743.9582733154275,PW,CALIBRATION,4,B0,GPU_5_PLUS,807.7464019230434,0.8509631745746563,403.8732009615217,3633.630608694894,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2060,0.9878640776699029,0.9936055805842174,0.012135922330097087,7.221196864647173,0.0,1858.4330278186335,10429.604696970822,4.33470910435991,2.7398010304495255,11.292718446601942,14875.665541173177,29164.778219264976,19908.126565542294,13378.57254106537,PW,CALIBRATION,4,B1,OVERALL,6947.668633071426,2.8875612597855618,3473.834316535713,10429.604696970822,True,FAIL,PASS,0.9,0.95
153,0.9673202614379085,0.9658119658119658,0.032679738562091505,26.01960330031527,0.0,1399.760196322064,7697.297494291097,1.6348741750593636,1.2714058895961864,8.313725490196079,3980.9993049482364,8345.915649216433,781.0885446130661,11005.639803677936,PW,CALIBRATION,4,B1,2025-04-02,4393.226747140022,0.9331032040019592,2196.613373570011,7697.297494291097,False,PASS,PASS,0.88,1.0
378,0.9656084656084656,0.9742120343839542,0.03439153439153439,14.12072762300134,0.0,1858.4330278186335,9393.221437185306,2.7258248962499736,2.592310877578464,10.124338624338625,5337.635041494506,9704.800180587674,1817.5661939616941,14078.921494504022,PW,CALIBRATION,4,B1,2025-04-03,6235.654778143134,1.8095286215009032,3117.827389071567,9393.221437185306,False,PASS,PASS,0.88,1.0
267,0.9812734082397003,0.9818181818181818,0.018726591760299626,16.356423741921976,0.0,1858.4330278186335,9316.48922150325,3.0283693963250156,2.3685245017456498,10.02247191011236,4367.165139093167,8734.330278186335,1429.243287432867,12347.566972181367,PW,CALIBRATION,4,B1,2025-04-04,5312.745882204484,1.7269334679189154,2656.372941102242,9316.48922150325,True,PASS,PASS,0.88,1.0
221,0.9909502262443439,0.991578947368421,0.00904977375565611,5.384009301526095,0.0,651.4330278186335,10484.021794676248,5.246081951884496,2.9507565488959777,11.244343891402714,1189.866055637267,2379.732111274534,1334.157096780066,13270.331745118401,PW,CALIBRATION,4,B1,2025-04-05,6327.306090872684,3.1661100041046857,3163.653045436342,10484.021794676248,True,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,11616.5190396864,7.146207624076958,3.027682821396944,12.667820069204152,0.0,0.0,8562.735202836295,13379.57254106537,PW,CALIBRATION,4,B1,2025-04-06,8485.854561091268,5.220296919766055,4242.927280545634,11616.5190396864,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,10808.436837381498,7.2015960792215115,3.2187199107465303,11.60919540229885,0.0,0.0,5983.336239918307,12347.566972181367,PW,CALIBRATION,4,B1,2025-04-07,6372.887842408165,4.246216616678106,3186.4439212040825,10808.436837381498,True,PASS,PASS,0.88,1.0
815,0.9901840490797545,0.9901840490797545,0.0098159509202454,1.1907606164433606,0.0,232.18373780016736,11564.046724839682,5.8208157066044075,3.0576922279775025,12.624539877300613,970.4699024013389,970.4699024013389,2617.702114122761,13390.87254106537,PW,CALIBRATION,4,B1,GPU_1,9015.470921586431,4.53797844227693,4507.735460793216,11564.046724839682,True,PASS,PASS,0.88,1.0
1217,0.9860312243221035,0.9853300733496333,0.013968775677896467,11.425797566780474,0.0,1858.4330278186335,9669.184090089404,3.554261916022576,2.5144797722522516,10.394412489728841,13905.195638771838,28194.308316863637,6582.939140381267,12347.566972181367,PW,CALIBRATION,4,B1,GPU_2_4,5553.984808998552,2.0415700543983486,2776.992404499276,9669.184090089404,True,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,10460.37704916953,11.020037526403298,3.2803240747631413,11.571428571428571,0.0,0.0,10707.485311038263,11505.873971465327,PW,CALIBRATION,4,B1,GPU_5_PLUS,7335.323945819963,7.7277850283301595,3667.6619729099816,10460.37704916953,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2060,0.9917475728155339,0.995058857724168,0.00825242718446602,5.2830021237864075,0.0,1642.5205078125,10329.16817306963,4.292966092307765,2.7324779931945837,11.005825242718446,10882.984375,23024.841796875,19489.679850260418,12768.52734375,PW,CALIBRATION,4,B2,OVERALL,8478.66611331088,3.523868091076447,4239.33305665544,10329.16817306963,True,FAIL,PASS,0.9,0.95
153,0.9673202614379085,0.9658119658119658,0.032679738562091505,22.657552083333332,0.0,1158.5205078125,7898.305778952206,1.6775675039594302,1.2874673990828027,8.300653594771243,3466.60546875,8218.2578125,788.0928952365451,11246.8794921875,PW,CALIBRATION,4,B2,2025-04-02,6566.143426433888,1.3946217260764997,3283.071713216944,7898.305778952206,False,PASS,PASS,0.88,1.0
378,0.9841269841269841,0.9856733524355301,0.015873015873015872,8.84194671792328,0.0,1642.5205078125,9561.292917080027,2.7745976657742792,2.605612352921458,10.121693121693122,3342.255859375,6658.337890625,1851.4544908311632,14160.6650390625,PW,CALIBRATION,4,B2,2025-04-03,7957.793230087038,2.309277072922988,3978.896615043519,9561.292917080027,True,PASS,PASS,0.88,1.0
267,0.9850187265917603,0.9854545454545455,0.0149812734082397,12.41978288857678,0.0,1642.5205078125,9525.07067093867,3.096169794424915,2.3852413664843284,10.02247191011236,3316.08203125,6632.1640625,1460.0903238932292,12563.4794921875,PW,CALIBRATION,4,B2,2025-04-04,7776.317996364408,2.52772937062247,3888.158998182204,9525.07067093867,True,PASS,PASS,0.88,1.0
221,0.9909502262443439,0.991578947368421,0.00904977375565611,3.4300498444570136,0.0,435.5205078125,10591.638937005091,5.299932311902959,2.959571165661309,11.158371040723981,758.041015625,1516.08203125,1349.5957747395832,12563.4794921875,PW,CALIBRATION,4,B2,2025-04-05,8562.270631539875,4.284460134381007,4281.135315769938,10591.638937005091,True,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,11141.006255857123,6.8536834118290715,2.9913812237358735,12.021914648212226,0.0,0.0,8243.528002387153,12770.22734375,PW,CALIBRATION,4,B2,2025-04-06,9169.532111954386,5.640879170756811,4584.766055977193,11141.006255857123,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,10990.10592896911,7.322641095941064,3.233037305031007,11.557471264367816,0.0,0.0,5796.918363172743,12563.4794921875,PW,CALIBRATION,4,B2,2025-04-07,8821.053750224497,5.877414750902034,4410.5268751122485,10990.10592896911,True,PASS,PASS,0.88,1.0
815,0.9975460122699387,0.9975460122699387,0.00245398773006135,0.03211512653374233,0.0,20.0869140625,11007.65600076687,5.540753895825369,3.0150552631483865,11.92515337423313,26.173828125,26.173828125,2492.0037407769096,13278.765039062491,PW,CALIBRATION,4,B2,GPU_1,9190.550723734663,4.626105659893974,4595.275361867331,11007.65600076687,True,PASS,PASS,0.88,1.0
1217,0.9876746096959738,0.986960065199674,0.012325390304026294,8.920961829806902,0.0,1642.5205078125,9880.709335038773,3.6320157487551104,2.531436315572875,10.394412489728841,10856.810546875,22998.66796875,6726.492703450521,12563.4794921875,PW,CALIBRATION,4,B2,GPU_2_4,8150.196631827312,2.995902573236812,4075.098315913656,9880.709335038773,True,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,10072.269112723214,10.611164690956807,3.245593945097106,10.821428571428571,0.0,0.0,10271.183406032986,11333.934521484374,PW,CALIBRATION,4,B2,GPU_5_PLUS,2034.4304515293666,2.143278374701718,1017.2152257646833,10072.269112723214,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2060,0.9932038834951457,0.9970934457200988,0.006796116504854369,1.620873786407767,0.0,815.0,11008.173786407768,4.575171592857863,2.785046009083476,11.728155339805825,3339.0,5805.0,22724.589722222223,13391.0,PW,CALIBRATION,4,B3,OVERALL,6284.267961165048,2.611841420357107,3142.133980582524,11008.173786407768,True,FAIL,PASS,0.9,0.95
153,0.9869281045751634,0.9886039886039886,0.013071895424836602,4.313725490196078,0.0,331.0,8711.437908496731,1.850273407620986,1.3501920882501708,9.248366013071895,660.0,1320.0,882.2413888888889,12074.4,PW,CALIBRATION,4,B3,2025-04-02,4734.986928104575,1.0056916539529925,2367.4934640522874,8711.437908496731,True,PASS,PASS,0.88,1.0
378,0.9735449735449735,0.9828080229226361,0.026455026455026454,4.698412698412699,0.0,815.0,9974.386243386243,2.8944734805679753,2.6382564659196164,10.584656084656086,1776.0,2679.0,1973.5727777777777,13401.0,PW,CALIBRATION,4,B3,2025-04-03,5553.079365079365,1.611451628752518,2776.5396825396824,9974.386243386243,False,PASS,PASS,0.88,1.0
267,0.9925093632958801,0.9927272727272727,0.00749063670411985,3.3820224719101124,0.0,815.0,10341.359550561798,3.361508400292184,2.4481002558357186,10.99625468164794,903.0,1806.0,1591.2355555555555,13391.0,PW,CALIBRATION,4,B3,2025-04-04,5794.307116104869,1.8834672510348187,2897.1535580524346,10341.359550561798,True,PASS,PASS,0.88,1.0
221,1.0,1.0,0.0,0.0,0.0,0.0,11412.552036199095,5.710707630582103,3.0229543880639085,12.122171945701357,0.0,0.0,1478.5205555555556,13391.0,PW,CALIBRATION,4,B3,2025-04-05,6566.176470588235,3.285637949811732,3283.0882352941176,11412.552036199095,True,PASS,PASS,0.88,1.0
867,1.0,1.0,0.0,0.0,0.0,0.0,11785.44982698962,7.250129846908367,3.041093397561488,12.602076124567475,0.0,0.0,9716.83111111111,13392.0,PW,CALIBRATION,4,B3,2025-04-06,6822.449826989619,4.197009689559457,3411.2249134948097,11785.44982698962,True,PASS,PASS,0.88,1.0
174,1.0,1.0,0.0,0.0,0.0,0.0,11910.16091954023,7.935668170295544,3.3046596628505664,12.660919540229886,0.0,0.0,7082.1883333333335,13391.0,PW,CALIBRATION,4,B3,2025-04-07,6947.16091954023,4.628851293912217,3473.580459770115,11910.16091954023,True,PASS,PASS,0.88,1.0
815,0.9901840490797545,0.9901840490797545,0.0098159509202454,1.0711656441717792,0.0,220.0,11426.471165644172,5.751566420877294,3.0476042109541543,12.209815950920245,873.0,873.0,2586.583611111111,13399.0,PW,CALIBRATION,4,B3,GPU_1,6581.8687116564415,3.313013660981128,3290.9343558282208,11426.471165644172,True,PASS,PASS,0.88,1.0
1217,0.9950698438783895,0.9951100244498777,0.0049301561216105174,2.026294165981923,0.0,815.0,10694.604765817585,3.9311927533802407,2.5940942104291396,11.365653245686113,2466.0,4932.0,7285.789444444445,13391.0,PW,CALIBRATION,4,B3,GPU_2_4,6057.0279375513555,2.2264819370632645,3028.5139687756778,10694.604765817585,True,PASS,PASS,0.88,1.0
28,1.0,1.0,0.0,0.0,0.0,0.0,12461.785714285714,13.128527353450222,3.4423104532879103,13.464285714285714,0.0,0.0,12852.216666666667,13389.0,PW,CALIBRATION,4,B3,GPU_5_PLUS,7498.785714285715,7.899992474979306,3749.3928571428573,12461.785714285714,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2777,0.9902772776377385,0.9572682926829268,0.009722722362261434,29.745433581403404,0.0,15901.722925186157,34496.77987965209,8.514193400104842,4.246006785474396,38.06625855239467,82603.06905555725,863647.2916488647,44275.09834974501,42503.87109375,PW,DEVELOPMENT,6,B0,OVERALL,29066.757816017038,7.174002861222248,14533.378908008519,34496.77987965209,True,FAIL,PASS,0.9,0.95
628,1.0,1.0,0.0,0.0,0.0,0.0,40818.272958548965,5.8345928848231905,2.3692046369807054,45.07802547770701,0.0,0.0,12962.215640190972,106698.10234375,PW,DEVELOPMENT,6,B0,2025-03-22,35246.98010176155,5.03822833273917,17623.490050880773,40818.272958548965,True,PASS,PASS,0.88,1.0
266,0.9661654135338346,0.9581881533101045,0.03383458646616541,109.48632078242481,0.0,5949.595703125,30541.066824776786,4.733677879282288,2.2583704420043462,33.65413533834587,29123.361328125,116493.4453125,5117.8349435763885,41479.23046875,PW,DEVELOPMENT,6,B0,2025-03-23,25689.2718476075,3.981679440917094,12844.63592380375,30541.066824776786,False,PASS,PASS,0.88,1.0
718,0.9986072423398329,0.9808481532147743,0.001392757660167131,22.1472464139083,0.0,15901.722925186157,39717.576558522196,15.951610206344537,3.4248201443859045,43.880222841225624,15901.722925186157,445248.2419052124,15834.065692274306,41481.23046875,PW,DEVELOPMENT,6,B0,2025-03-24,34156.617209261836,13.718184514270307,17078.308604630918,39717.576558522196,True,PASS,PASS,0.88,1.0
180,1.0,1.0,0.0,0.0,0.0,0.0,28470.843315972223,2.0281227368022177,1.3866436255437946,31.933333333333334,0.0,0.0,1423.5421657986112,41892.92109375,PW,DEVELOPMENT,6,B0,2025-03-25,22894.394097222223,1.630883943217728,11447.197048611111,28470.843315972223,True,PASS,PASS,0.88,1.0
109,1.0,1.0,0.0,0.0,0.0,0.0,9731.39669491829,220.9377712447602,5.963529821825301,10.128440366972477,0.0,0.0,294.64506659613716,55192.51796875,PW,DEVELOPMENT,6,B0,2025-03-26,4154.947476168291,94.33227971304807,2077.4737380841457,9731.39669491829,True,PASS,PASS,0.88,1.0
134,0.9477611940298507,0.6651982378854625,0.05223880597014925,99.07542669951026,8.04999999999987,5535.483154296875,9743.292504154035,11.091770345144727,5.246839459037017,10.291044776119403,13276.107177734375,145439.9169921875,408.28113321940106,55059.76796875,PW,DEVELOPMENT,6,B0,2025-03-27,4724.19976761092,5.3780320014600695,2362.09988380546,9743.292504154035,False,PASS,FAIL,0.88,1.0
146,0.9315068493150684,0.6762295081967213,0.0684931506849315,166.45121660624466,638.468017578125,5535.483154296875,10442.371783948924,9.457085933692756,5.02451021641294,11.102739726027398,24301.87762451172,156465.68743896484,488.8839739312066,54819.91796875,PW,DEVELOPMENT,6,B0,2025-03-28,5620.545940242401,5.0902215560686965,2810.2729701212006,10442.371783948924,False,PASS,FAIL,0.88,1.0
536,1.0,1.0,0.0,0.0,0.0,0.0,41963.36962161847,432.8868168592063,8.905813674944568,46.40298507462686,0.0,0.0,6424.629512803819,42503.87109375,PW,DEVELOPMENT,6,B0,2025-03-29,36408.648534974054,375.58528098589454,18204.324267487027,41963.36962161847,True,PASS,PASS,0.88,1.0
60,1.0,1.0,0.0,0.0,0.0,0.0,33575.1822265625,4.097632627909212,2.229353632365045,36.983333333333334,0.0,0.0,1321.0002213541666,41615.93046875,PW,DEVELOPMENT,6,B0,2025-03-30,28048.78633626302,3.423171951507606,14024.39316813151,33575.1822265625,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1109,0.9972948602344455,0.9972948602344455,0.002705139765554554,9.94208336048453,0.0,3681.5901489257812,32505.908382267862,11.166996490260159,6.434831719027573,35.86834986474301,11025.770446777344,11025.770446777344,10010.562951524522,55503.91796875,PW,DEVELOPMENT,6,B0,GPU_1,26992.458920395406,9.27292018677982,13496.229460197703,32505.908382267862,True,PASS,PASS,0.88,1.0
1646,0.9908869987849331,0.9824561403508771,0.009113001215066828,24.475290180266555,0.0,5949.595703125,36218.909104635764,7.558461800818888,2.806232549529825,39.96658566221142,40286.32763671875,161145.310546875,33463.67190863715,41480.23046875,PW,DEVELOPMENT,6,B0,GPU_2_4,30776.294448421475,6.422651916078119,15388.147224210737,36218.909104635764,True,PASS,PASS,0.88,1.0
22,0.5909090909090909,0.738255033557047,0.4090909090909091,1422.3168623664162,2718.0,15901.722925186157,6008.22471037778,0.9721116959125058,1.6306222879422747,6.681818181818182,31290.970972061157,691476.2106552124,800.8634895833334,19751.28398437499,PW,DEVELOPMENT,6,B0,GPU_5_PLUS,5725.856829957528,0.9264254687258914,2862.928414978764,6008.22471037778,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2777,0.9488656823910695,0.9178536585365854,0.0511343176089305,128.57025217052717,120.9936661088837,7984.717859544471,11736.557720463708,2.8967144942842546,3.510119817585897,12.78646020885848,357039.59027755394,1441503.3367363769,15499.053648592833,16892.77082049633,PW,DEVELOPMENT,6,B1,OVERALL,7608.756952648524,1.8779268225975432,3804.378476324262,11736.557720463708,False,PASS,PASS,0.9,0.95
628,0.8980891719745223,0.8744038155802861,0.10191082802547771,292.82436935037686,2227.7178595444657,7984.717859544471,7212.597178121118,1.030973755780805,1.200997264935565,7.724522292993631,183893.70395203668,575353.0866892242,2389.4893197756087,12755.282140455529,PW,DEVELOPMENT,6,B1,2025-03-22,4079.5757479250765,0.5831374506244433,2039.7878739625382,7212.597178121118,False,PASS,FAIL,0.88,1.0
266,0.9172932330827067,0.883855981416957,0.08270676691729323,252.4285880170771,1649.2178595444711,7984.717859544471,8411.553347093677,1.3037391338680338,1.5058693727303427,9.026315789473685,67146.0044125425,387133.67123593605,2311.613301947118,17495.299578867845,PW,DEVELOPMENT,6,B1,2025-03-23,4642.14682352568,0.7195042614908608,2321.07341176284,8411.553347093677,False,PASS,PASS,0.88,1.0
