count,total,mean,median,max,top1,top3,top1_share,top3_share,day,slot,hour_AEST,weekday,train,training_tail_exceedances,classification,job_count_percentile,max_severity_percentile,total_severity_percentile,R3_CMABF_Q90,R3_CMABF_miss
16,588.4591666666668,36.778697916666665,2.1284722222222223,288.01166666666666,288.01166666666666,528.0388888888889,0.4894335630764524,0.897324604322116,2024-09-19,16,8.0,3,False,8,SEVERITY_DRIVEN,75.69860279441117,98.83966244725738,97.66716566866268,5020.384015502928,False
124,2936.666388888892,23.68279345878136,24.005555555555556,32.053333333333335,32.053333333333335,80.06888888888889,0.010914870498947255,0.027265231485549678,2024-09-19,29,14.5,3,False,122,UNRESOLVED,87.87425149700599,80.56962025316456,99.61327345309381,5019.9209112548815,False
124,2724.1980555555565,21.969339157706095,24.00138888888889,24.008055555555554,24.008055555555554,72.02361111111111,0.008812889175438272,0.026438463592700513,2024-09-19,30,15.0,3,False,115,UNRESOLVED,87.87425149700599,77.70042194092827,99.57584830339322,5019.822064819335,False
15,647.0780555555556,43.13853703703704,11.276111111111112,384.20444444444445,384.20444444444445,527.1708333333333,0.5937528573961324,0.8146943460796632,2024-09-20,17,8.5,4,False,10,SEVERITY_DRIVEN,75.39920159680639,99.30379746835443,97.89171656686626,5020.913632812499,False
28,618.1230555555554,22.075823412698412,25.678194444444443,48.00805555555556,48.00805555555556,144.02194444444444,0.07766747272095678,0.23299882304988717,2024-09-20,18,9.0,4,False,20,UNRESOLVED,78.71756487025948,86.03375527426161,97.80439121756487,5020.527692260741,False
258,5938.633333333332,23.017958656330748,24.004722222222224,24.013055555555557,24.013055555555557,72.03916666666667,0.004043532275476776,0.012130596826430327,2024-09-20,19,9.5,4,False,249,COUNT_DRIVEN,95.17215568862275,77.78481012658227,99.8627744510978,5020.663373413085,True
126,2905.2566666666644,23.05759259259259,24.004166666666666,24.011666666666667,24.011666666666667,72.03305555555556,0.008264903731970905,0.024794041911003487,2024-09-20,20,10.0,4,False,121,UNRESOLVED,87.96157684630738,77.78481012658227,99.58832335329342,5020.462567749022,False
820,801.7911111111104,0.9777940379403794,0.9688888888888889,1.5066666666666666,1.5066666666666666,4.235555555555555,0.0018791261786112222,0.00528261725137609,2024-09-20,43,21.5,4,False,0,COUNT_DRIVEN,99.8003992015968,26.286919831223628,98.25349301397206,5019.784573974608,False
15,1018.2641666666666,67.88427777777777,3.8377777777777777,144.02166666666668,144.02166666666668,432.04499999999996,0.14143841193796308,0.42429559454529236,2024-09-21,10,5.0,5,False,9,UNRESOLVED,75.39920159680639,94.89451476793249,98.49051896207585,5020.571454467772,False
132,1146.750833333334,8.687506313131312,8.57986111111111,24.004722222222224,24.004722222222224,72.01416666666667,0.020932814282284988,0.06279844284685496,2024-09-21,11,5.5,5,False,127,UNRESOLVED,88.46057884231537,77.44725738396625,98.71506986027944,5020.834866943358,False
2,666.701111111111,333.3505555555555,333.3505555555555,333.3644444444444,333.3644444444444,666.701111111111,0.5000208322570001,1.0,2024-09-21,42,21.0,5,False,2,SEVERITY_DRIVEN,55.18962075848303,99.0084388185654,97.95409181636727,5019.844953002928,False
2,666.7122222222222,333.3561111111111,333.3561111111111,333.35777777777776,333.35777777777776,666.7122222222222,0.5000024998291783,1.0,2024-09-21,43,21.5,5,False,2,SEVERITY_DRIVEN,55.18962075848303,99.0084388185654,97.95409181636727,5019.871655883788,False
32,1007.4288888888888,31.482152777777777,0.05555555555555555,960.1333333333333,960.1333333333333,1001.1111111111111,0.9530532069536753,0.9937288101944886,2024-09-22,1,0.5,6,False,4,SEVERITY_DRIVEN,79.52844311377245,99.64135021097046,98.49051896207585,5020.180768432616,False
124,3349.596666666667,27.012876344086024,24.006666666666668,288.05,288.05,504.09083333333336,0.08599542830529845,0.15049299467896135,2024-09-22,8,4.0,6,False,123,SEVERITY_DRIVEN,87.87425149700599,98.86075949367088,99.71307385229541,5020.784177246092,False
27,577.7188888888888,21.39699588477366,0.010555555555555556,384.00888888888886,384.00888888888886,480.03777777777776,0.6646985173488836,0.83091930523688,2024-09-22,12,6.0,6,False,5,SEVERITY_DRIVEN,78.54291417165669,99.15611814345992,97.64221556886227,5020.650494995116,False
2,961.9222222222222,480.9611111111111,480.9611111111111,960.2555555555556,960.2555555555556,961.9222222222222,0.9982673581832674,1.0,2024-09-23,13,6.5,0,False,1,SEVERITY_DRIVEN,55.18962075848303,99.64135021097046,98.47804391217565,5020.316327514647,False
126,1961.0283333333339,15.563716931216932,9.537500000000001,768.1688888888889,768.1688888888889,792.1861111111111,0.3917173841048814,0.40396464326681203,2024-09-23,26,13.0,0,False,123,SEVERITY_DRIVEN,87.96157684630738,99.62025316455696,99.33882235528942,5019.735867919921,False
122,1363.2469444444444,11.174155282331512,10.645277777777778,17.60333333333333,17.60333333333333,51.46222222222222,0.012912798671635467,0.03774974331095553,2024-09-23,27,13.5,0,False,121,UNRESOLVED,87.6996007984032,74.36708860759494,98.86477045908184,5019.675351562499,False
140,508.75861111111124,3.6339900793650792,2.341111111111111,12.3825,12.3825,36.91416666666667,0.024338654382590297,0.0725573304519552,2024-09-23,29,14.5,0,False,50,UNRESOLVED,88.90968063872255,68.86075949367088,97.38023952095809,5019.695035400389,False
105,1351.208055555556,12.868648148148148,11.966666666666667,19.09027777777778,19.09027777777778,56.760555555555555,0.014128303705182333,0.04200726551487156,2024-09-23,30,15.0,0,False,104,UNRESOLVED,86.51447105788424,75.12658227848101,98.86477045908184,5019.650815429686,False
8,535.9208333333333,66.99010416666667,23.41361111111111,384.24888888888887,384.24888888888887,462.81277777777774,0.7169881538266172,0.8635842254893575,2024-09-24,2,1.0,1,False,7,SEVERITY_DRIVEN,69.61077844311377,99.30379746835443,97.50499001996008,5019.834042968749,False
60,1165.2874999999997,19.421458333333337,0.5445833333333334,144.02166666666668,144.02166666666668,432.0616666666667,0.12359324773214053,0.370776882672016,2024-09-24,4,2.0,1,False,26,UNRESOLVED,82.78443113772455,94.89451476793249,98.74001996007983,5024.08646911621,False
164,1656.6844444444448,10.101734417344172,9.660694444444445,57.98166666666667,57.98166666666667,161.175,0.03499861839175434,0.09728768839502727,2024-09-24,5,2.5,1,False,138,UNRESOLVED,90.2944111776447,88.18565400843882,99.21407185628742,5019.835065307616,False
12,821.6241666666668,68.46868055555557,6.2763888888888895,768.24,768.24,790.6030555555556,0.9350260510432079,0.962244159349689,2024-09-24,27,13.5,1,False,7,SEVERITY_DRIVEN,73.75249500998004,99.62025316455696,98.29091816367266,5019.668851318358,False
7,652.0633333333334,93.15190476190477,106.58222222222223,136.33777777777777,136.33777777777777,398.28666666666663,0.20908671107271445,0.6108097884152356,2024-09-24,30,15.0,1,False,6,UNRESOLVED,68.27594810379242,94.51476793248945,97.89171656686626,5019.527036132811,False
1,768.3555555555556,768.3555555555556,768.3555555555556,768.3555555555556,768.3555555555556,768.3555555555556,1.0,1.0,2024-09-24,42,21.0,1,False,1,SEVERITY_DRIVEN,49.650698602794414,99.62025316455696,98.16616766467065,5019.102353515624,False
147,3018.275277777778,20.532484882842027,24.00888888888889,38.79555555555555,38.79555555555555,97.32833333333333,0.01285355111284581,0.032246340832434564,2024-09-25,10,5.0,2,False,126,UNRESOLVED,89.40868263473054,82.53164556962025,99.61327345309381,5020.051099243163,False
56,1979.63388888889,35.350605158730154,2.7672222222222222,144.01583333333335,144.01583333333335,432.045,0.07274872093352837,0.21824489994081386,2024-09-25,11,5.5,2,False,30,UNRESOLVED,82.31037924151697,94.85232067510549,99.35129740518963,5020.49335998535,False
9,707.7316666666668,78.63685185185187,0.10027777777777777,704.1511111111112,704.1511111111112,707.3583333333333,0.9949408006958066,0.9994724931059086,2024-09-25,29,14.5,2,False,2,SEVERITY_DRIVEN,70.65868263473054,99.53586497890295,98.05389221556887,5019.791486206053,False
2,666.7311111111111,333.36555555555555,333.36555555555555,333.3666666666667,333.3666666666667,666.7311111111111,0.5000016665055712,1.0,2024-09-25,45,22.5,2,False,2,SEVERITY_DRIVEN,55.18962075848303,99.0084388185654,97.95409181636727,5019.3332647705065,False
256,881.4511111111109,3.443168402777778,2.1634722222222225,7.778611111111111,7.778611111111111,23.335833333333333,0.008824778836917914,0.02647433651075374,2024-09-26,13,6.5,3,False,97,COUNT_DRIVEN,95.12225548902195,60.44303797468354,98.35329341317366,5021.077756347655,False
3,768.9558333333333,256.3186111111111,0.6844444444444444,768.2133333333334,768.2133333333334,768.9558333333333,0.999034404880211,1.0,2024-09-26,25,12.5,3,False,1,SEVERITY_DRIVEN,58.919660678642714,99.62025316455696,98.16616766467065,5020.014783325194,False
6,877.2133333333334,146.20222222222222,27.935555555555553,531.2,531.2,816.32,0.6055539511483334,0.9305832104695171,2024-09-26,27,13.5,3,False,6,SEVERITY_DRIVEN,66.56686626746507,99.43037974683544,98.35329341317366,5019.990888061522,False
11,1320.1819444444445,120.01654040404041,144.015,144.025,144.025,432.0683333333334,0.10909481121604661,0.32727938383913835,2024-09-26,30,15.0,3,False,10,UNRESOLVED,72.80439121756487,94.89451476793249,98.83982035928143,5018.665463867186,False
321,5124.062500000015,15.96281152647975,11.534722222222221,24.008333333333333,24.008333333333333,72.02277777777778,0.004685409932711255,0.014055796114465342,2024-09-27,3,1.5,4,False,313,COUNT_DRIVEN,97.18063872255489,77.78481012658227,99.8378243512974,5020.303189697264,True
197,2264.9794444444437,11.49735758601241,11.511388888888888,17.80527777777778,17.80527777777778,46.96666666666667,0.007861121133549658,0.020736023358563723,2024-09-27,6,3.0,4,False,193,UNRESOLVED,92.25299401197604,74.47257383966245,99.43862275449102,5020.193982543944,False
1,768.1155555555556,768.1155555555556,768.1155555555556,768.1155555555556,768.1155555555556,768.1155555555556,1.0,1.0,2024-09-27,28,14.0,4,False,1,SEVERITY_DRIVEN,49.650698602794414,99.62025316455696,98.16616766467065,5020.067609252928,False
12,1718.7458333333334,143.22881944444444,144.00666666666666,144.00666666666666,144.00666666666666,432.02,0.0837859000870305,0.2513577002610915,2024-09-27,29,14.5,4,False,12,UNRESOLVED,73.75249500998004,94.81012658227849,99.23902195608783,5020.011685791014,False
442,1896.9794444444465,4.29180869783811,2.7044444444444444,21.123333333333335,21.123333333333335,62.52777777777778,0.01113524629652461,0.032961758210347816,2024-09-28,11,5.5,5,False,236,COUNT_DRIVEN,98.57784431137725,76.28691983122363,99.28892215568862,5020.879514160155,False
126,3144.6422222222195,24.957477954144622,24.00472222222222,192.02444444444444,192.02444444444444,264.0336111111111,0.061064003748174195,0.08396300515373951,2024-09-28,12,6.0,5,False,123,SEVERITY_DRIVEN,87.96157684630738,97.0464135021097,99.66317365269461,5021.3913702392565,False
160,1150.306388888889,7.1894149305555555,0.2127777777777778,154.13444444444445,154.13444444444445,461.6255555555556,0.13399425225598108,0.4013066084084361,2024-09-28,33,16.5,5,False,9,SEVERITY_DRIVEN,90.06986027944112,95.12658227848101,98.71506986027944,5020.365888061522,False
242,4096.954444444449,16.929563820018366,18.0025,24.00888888888889,24.00888888888889,72.02666666666667,0.005860179607670624,0.01758053882301187,2024-09-28,39,19.5,5,False,241,UNRESOLVED,94.61077844311377,77.78481012658227,99.7879241516966,5019.897061767577,False
122,2904.5555555555534,23.80783242258652,24.003611111111113,24.006666666666668,24.006666666666668,72.02000000000001,0.0082651773076776,0.024795531923032806,2024-09-28,42,21.0,5,False,121,UNRESOLVED,87.6996007984032,77.57383966244726,99.58832335329342,5019.885419311522,False
75,1261.2900000000004,16.8172,16.330833333333334,38.92666666666667,38.92666666666667,108.95333333333333,0.03086258248829901,0.08638246028536918,2024-09-29,7,3.5,6,False,75,UNRESOLVED,84.2814371257485,82.55274261603375,98.80239520958084,5020.969037475585,False
121,1452.5647222222215,12.00466712580349,12.004444444444445,12.0075,12.0075,36.0225,0.008266413066696402,0.024799239200089203,2024-09-29,13,6.5,6,False,121,UNRESOLVED,87.6497005988024,68.12236286919831,98.98952095808383,5020.661511840819,False
122,1453.4352777777794,11.913403916211294,12.004722222222222,12.009166666666667,12.009166666666667,36.026944444444446,0.008262608490574141,0.02478744323553754,2024-09-29,14,7.0,6,False,121,UNRESOLVED,87.6996007984032,68.20675105485232,98.98952095808383,5020.705655517577,False
76,1326.1502777777773,17.449345760233918,15.522916666666667,39.085,39.085,116.46583333333334,0.029472527099639507,0.08782250042468376,2024-09-29,30,15.0,6,False,74,UNRESOLVED,84.4061876247505,82.70042194092827,98.83982035928143,5019.946134033202,False
10,924.1008333333334,92.41008333333333,96.00666666666666,96.01916666666666,96.01916666666666,288.04333333333335,0.10390550814710875,0.3117011942239348,2024-09-30,6,3.0,0,False,10,UNRESOLVED,71.9560878243513,92.13080168776371,98.41566866267465,5020.000958862303,False
33,596.9816666666667,18.090353535353536,18.078333333333333,40.990833333333335,40.990833333333335,118.4325,0.06866347096086145,0.19838548922496224,2024-09-30,17,8.5,0,False,32,UNRESOLVED,79.67814371257485,82.9957805907173,97.72954091816368,5020.287290039061,False
130,1470.9783333333348,11.315217948717947,12.003333333333334,12.011666666666667,12.011666666666667,36.028333333333336,0.008165767227480115,0.024492769551330326,2024-09-30,19,9.5,0,False,126,UNRESOLVED,88.34830339321357,68.20675105485232,99.02694610778443,5020.22253173828,False
22,835.007777777778,37.954898989898986,36.0075,384.3911111111111,384.3911111111111,456.4411111111111,0.4603443480899046,0.546630969505274,2024-10-01,7,3.5,1,False,14,SEVERITY_DRIVEN,77.34530938123753,99.30379746835443,98.29091816367266,5019.803143920897,False
244,735.6111111111118,3.0147996357012747,3.1083333333333334,7.698888888888889,7.698888888888889,19.720277777777778,0.010465976889962984,0.026808020542255093,2024-10-01,13,6.5,1,False,122,UNRESOLVED,94.71057884231537,60.16877637130802,98.09131736526946,5020.039731445311,False
423,7762.40416666666,18.350837273443656,17.145,48.007777777777775,48.007777777777775,142.03833333333333,0.006184653201122009,0.018298239860180792,2024-10-09,17,8.5,2,False,423,COUNT_DRIVEN,98.32834331337325,85.9493670886076,99.97504990019961,5020.44421142578,True
55,1310.590833333333,23.828924242424243,18.798333333333332,37.743611111111115,37.743611111111115,113.11555555555556,0.028798928049202588,0.08630882551487065,2024-10-09,31,15.5,2,False,52,UNRESOLVED,82.13572854291417,82.15189873417721,98.82734530938124,5019.785001220702,False
7,442.0266666666667,63.14666666666666,63.28888888888889,64.28444444444445,64.28444444444445,191.00444444444446,0.14543114543114544,0.4321106821106821,2024-10-10,18,9.0,3,False,7,UNRESOLVED,68.27594810379242,88.86075949367088,97.0434131736527,5020.3183721923815,False
134,1297.4455555555555,9.68242951907131,0.07444444444444444,408.1166666666667,408.1166666666667,1224.33,0.314553982569168,0.9436465328024897,2024-10-10,41,20.5,3,False,6,SEVERITY_DRIVEN,88.58532934131736,99.30379746835443,98.81487025948104,5019.522565307616,False
15,825.4577777777778,55.03051851851852,63.28888888888889,64.42666666666666,64.42666666666666,192.7111111111111,0.07804962095106822,0.23345968297725705,2024-10-10,45,22.5,3,False,15,UNRESOLVED,75.39920159680639,88.90295358649789,98.29091816367266,5019.629025878905,False
292,4526.870555555555,15.502981354642312,10.516388888888889,24.16777777777778,24.16777777777778,72.50333333333333,0.005338738424521134,0.0160162152735634,2024-10-11,7,3.5,4,False,275,COUNT_DRIVEN,96.34481037924152,77.9535864978903,99.8003992015968,5020.518796386717,False
2,605.6833333333334,302.8416666666667,302.8416666666667,405.65444444444444,405.65444444444444,605.6833333333334,0.669746750685635,1.0,2024-10-11,39,19.5,4,False,2,SEVERITY_DRIVEN,55.18962075848303,99.30379746835443,97.79191616766467,5019.896588745116,False
189,8196.1125,43.3656746031746,27.33222222222222,230.32888888888888,230.32888888888888,584.7788888888889,0.028102211736221155,0.07134832384119776,2024-10-12,13,6.5,5,False,181,SEVERITY_DRIVEN,91.85379241516966,98.54430379746836,99.97504990019961,5020.836591186522,True
361,4097.1224999999995,11.349369806094185,0.08527777777777777,25.11138888888889,25.11138888888889,75.09083333333334,0.0061290305303024,0.018327700314875465,2024-10-12,20,10.0,5,False,177,COUNT_DRIVEN,97.64221556886227,78.18565400843882,99.7879241516966,5020.747525634764,False
23,1067.726388888888,46.422886473429955,50.1075,87.30194444444444,87.30194444444444,261.90583333333336,0.08176434089569873,0.24529302268709624,2024-10-12,21,10.5,5,False,13,UNRESOLVED,77.56986027944112,90.9704641350211,98.59031936127745,5020.664578857421,False
10,599.6522222222222,59.96522222222222,47.373333333333335,136.64111111111112,136.64111111111112,344.2677777777778,0.22786726380290798,0.574112402188676,2024-10-12,28,14.0,5,False,10,UNRESOLVED,71.9560878243513,94.51476793248945,97.75449101796407,5020.204205932616,False
384,4177.591666666657,10.879144965277776,0.6183333333333333,25.0425,25.0425,74.78027777777778,0.005994482466971614,0.017900331996172743,2024-10-13,15,7.5,6,False,180,COUNT_DRIVEN,97.79191616766467,78.14345991561181,99.7879241516966,5020.8105596923815,False
