case,job_uid,state,site,downstream,DA_GPU,runtime_only_GPU,Actual_GPU,runtime_effect_GPU,admission_delay_effect_GPU,runtime_effect_IT_kW,admission_delay_effect_IT_kW,migration_selected
B0,8676524,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676524,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676524,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676525,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676525,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676525,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676525,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676525,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676527,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676527,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676527,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676527,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676527,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676528,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676528,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676528,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676528,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676528,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676530,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676530,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676530,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676530,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676530,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676531,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676531,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676531,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676531,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676531,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676533,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676533,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676533,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676533,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676533,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8680059,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8680059,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8680059,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8680059,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8680059,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8680060,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8680060,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8680060,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8680060,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8680060,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8680827,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8680827,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8680827,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8680827,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8680827,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8680964,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8680964,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8680964,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8680964,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8680964,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8680970,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8680970,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8680970,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8680970,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8680970,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8680973,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8680973,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8680973,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8680973,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8680973,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8680976,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8680976,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8680976,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8680976,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8680976,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8681415,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8681415,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8681415,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8681415,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8681415,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682474,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682474,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682474,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682474,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682474,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682475,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682475,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682475,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682475,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682475,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682476,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682476,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682476,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682476,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682476,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682477,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682477,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682477,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682477,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682477,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682478,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682478,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682478,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682478,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682478,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682479,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682479,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682479,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682479,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682479,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682480,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682480,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682480,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682480,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682480,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682481,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682481,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682481,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682481,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682481,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682482,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682482,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682482,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682482,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682482,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682483,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682483,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682483,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682483,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682483,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682484,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682484,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682484,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682484,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682484,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8682485,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8682485,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8682485,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8682485,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8682485,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8683054,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8683054,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8683054,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8683054,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8683054,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8683059,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8683059,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8683059,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8683059,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8683059,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8683269,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8683269,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8683269,RUNNING,AIDC10,True,4,4,4,0,0,0.0,0.0,False
B0,8683269,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8683269,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8683270,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8683270,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8683270,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8683270,RUNNING,AIDC11,True,4,4,4,0,0,0.0,0.0,False
B0,8683270,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8696120,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8696120,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8696120,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8696120,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8696120,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8696122,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8696122,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8696122,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8696122,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8696122,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8696126,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8696126,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8696126,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8696126,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8696126,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8696212,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8696212,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8696212,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8696212,RUNNING,AIDC11,True,4,0,0,-4,0,-2.1908956360783187,0.0,False
B0,8696212,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8696213,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8696213,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8696213,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8696213,RUNNING,AIDC11,True,4,0,0,-4,0,-2.1908956360783187,0.0,False
B0,8696213,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8696553,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8696553,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8696553,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8696553,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8696553,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8696601,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8696601,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8696601,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8696601,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8696601,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8697697,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8697697,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8697697,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8697697,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8697697,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8699533,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8699533,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8699533,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8699533,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8699533,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700800,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700800,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700800,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700800,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700800,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700801,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700801,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700801,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700801,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700801,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700802,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700802,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700802,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700802,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700802,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700803,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700803,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700803,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700803,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700803,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700804,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700804,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700804,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700804,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700804,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700805,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700805,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700805,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700805,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700805,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700806,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700806,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700806,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700806,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700806,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700807,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700807,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700807,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700807,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700807,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700808,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700808,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700808,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700808,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700808,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700809,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700809,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700809,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700809,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700809,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700819,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700819,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700819,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700819,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700819,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700918,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700918,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700918,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700918,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700918,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700920,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700920,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700920,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700920,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700920,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700921,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700921,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700921,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700921,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700921,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700922,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700922,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700922,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700922,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700922,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700923,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700923,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700923,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700923,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700923,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700924,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700924,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700924,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700924,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700924,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700925,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700925,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700925,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700925,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700925,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700926,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700926,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700926,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700926,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700926,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700927,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700927,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700927,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700927,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700927,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700928,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700928,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700928,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700928,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700928,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700929,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700929,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700929,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700929,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700929,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700931,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700931,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700931,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700931,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700931,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700932,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700932,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700932,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700932,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700932,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700933,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700933,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700933,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700933,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700933,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700934,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700934,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700934,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700934,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700934,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700935,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700935,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700935,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700935,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700935,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8700936,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8700936,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8700936,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8700936,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8700936,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
