day,case,slot,da_authorized_nodeh,actual_available_nodeh,executed_original_rack_nodeh,executed_same_site_recourse_nodeh,executed_cross_site_recourse_nodeh,source_unavailable_nodeh,true_rack_capacity_limit_nodeh,grid_safety_blocked_nodeh,other_explicit_nodeh,terminal_backlog_nodeh,executed_total_nodeh,authorization_identity_error_nodeh
2025-04-04,B3,36,2.108281595699569,1.3331478918536104,0.09151535585436073,0.16394682683394596,1.0776857091653038,0.7751337038459587,2.220446049250313e-16,0.0,0.0,83.2271731350281,1.3331478918536104,-4.440892098500626e-16
2025-04-04,B3,37,0.16665139619339725,0.16665139619339725,0.0,0.0,0.16665139619339725,0.0,0.0,0.0,0.0,85.9105217388347,0.16665139619339725,0.0
2025-04-04,B3,38,1.1251256940552146,0.7942413598930183,0.07246297041227145,0.22105788893021694,0.5007205005505299,0.3308843341621963,0.0,4.440892098500626e-16,0.0,85.11628037894168,0.7942413598930183,-4.440892098500626e-16
2025-04-04,B3,39,1.301170153630808,0.8769010592387553,0.0,0.0,0.8769010592387553,0.42426909439205274,2.220446049250313e-16,0.0,0.0,84.23937931970292,0.8769010592387553,-2.220446049250313e-16
2025-04-04,B3,40,0.9613711813406867,0.7626403247050992,0.0,0.0,0.7626403247050915,0.19873085663558743,0.0,0.0,0.0,83.47673899499782,0.7626403247050915,7.771561172376096e-15
2025-04-04,B3,41,1.164954485153052,0.9097080374123387,0.22964587385941204,0.06443418232036369,0.6156279812325631,0.25524644774071326,2.220446049250313e-16,0.0,0.0,82.56703095758547,0.9097080374123389,-4.440892098500626e-16
2025-04-04,B3,42,2.7312339264047907,2.0383431829656984,0.01536440274092748,0.0,0.14830551079686832,0.6928907434390923,4.440892098500626e-16,1.8746732694279022,0.0,82.40336104404767,0.1636699135377958,0.0
2025-04-04,B3,43,2.454957104634655,2.125626109092608,0.23931908836740168,0.0694190655860546,0.3872652599765927,0.32933099554204714,0.0,1.429622695162559,0.0,81.70735763011763,0.696003413930049,0.0
2025-04-04,B3,44,1.0604642781039981,0.6545641512847318,0.0,0.0,0.02689306192065631,0.40590012681926635,0.0,0.6276710893640755,0.0,81.68046456819697,0.02689306192065631,0.0
2025-04-04,B3,45,2.0708836949048184,1.3631083562404436,0.0,0.0,0.0,0.7077753386643748,0.0,1.3631083562404436,0.0,81.68046456819697,0.0,0.0
2025-04-04,B3,46,3.3327892668554373,1.3450890550055474,0.3380399522614129,0.087423066434276,0.8584319022113607,1.9877002118498899,0.0,0.06119413409849783,0.0,80.39656964728992,1.2838949209070496,0.0
2025-04-04,B3,47,1.5484341496238103,1.4869403985458345,0.005872695523095388,0.0,0.19534826386399812,0.06149375107797583,0.0,1.2857194391587412,0.0,80.19534868790284,0.2012209593870935,-2.220446049250313e-16
2025-04-04,B3,48,1.0740614263585038,0.7018866809974061,0.0035660384229873106,0.0,0.034266367701764625,0.3721747453610976,1.1102230246251565e-16,0.6640542748726541,0.0,80.15751628177809,0.03783240612475194,0.0
2025-04-04,B3,49,3.41129522681568,2.502417817970989,0.015309792158380985,0.0,0.09961080989978381,0.9088774088446909,4.440892098500626e-16,2.387497215912824,0.0,80.04259567971992,0.11492060205816479,0.0
2025-04-04,B3,50,1.307346625029917,1.307346625029917,0.07134319710034254,0.0,0.46330819700626125,0.0,0.0,0.7726952309233135,0.0,79.50794428561332,0.5346513941066038,-2.220446049250313e-16
2025-04-04,B3,51,0.3202619970750901,0.3202619970750901,0.003738114944147418,0.0,0.12415981456666847,0.0,0.0,0.19236406756427424,0.0,79.3800463561025,0.12789792951081588,0.0
2025-04-04,B3,52,5.199337105527097,4.233239221962982,0.1959814614598845,0.041503941271235946,0.09710765585185806,0.9660978835641147,0.0,3.898646163380004,0.0,79.04545329751951,0.3345930585829785,0.0
2025-04-04,B3,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.04545329751951,0.0,0.0
2025-04-04,B3,54,2.229420255817784,2.2291338668041827,0.2679109086605272,0.16785231604444015,1.4476954638627202,0.0002863890136013403,0.0,0.3456751782364955,0.0,77.16199460895183,1.8834586885676874,0.0
2025-04-04,B3,55,1.2502599808759343,1.1780568592990817,0.10455233352307924,0.0,0.3479258891034508,0.0722031215768526,0.0,0.7255786366725516,0.0,76.7095163863253,0.45247822262653004,0.0
2025-04-04,B3,56,7.603145971878325,4.279819219651309,0.9406675695631539,0.7993170292498992,2.5398346208382563,3.3233267522270156,0.0,8.881784197001252e-16,0.0,73.09080827778513,4.279819219651309,-8.881784197001252e-16
2025-04-04,B3,57,3.8856724444701976,2.611403724675741,0.6441667829661175,0.11618286229112516,0.13645275287885164,1.2742687197944567,0.0,1.7146013265396465,0.0,73.74428365742682,0.8968023981360943,0.0
2025-04-04,B3,58,2.7485627325647055,2.3395897443182907,0.3295017093753837,0.0,0.11501211403102207,0.4089729882464148,0.0,1.8950759209118848,0.0,73.2997698340204,0.4445138234064058,0.0
2025-04-04,B3,59,1.6706667797994446,1.563292908783372,0.012366564396028429,0.0,0.05577273546323183,0.10737387101607254,0.0,1.495153608924112,0.0,73.23163053416116,0.06813929985926026,-2.220446049250313e-16
2025-04-04,B3,60,0.41129252803575855,0.3756887916815548,0.021352181188528597,0.0,0.1832272596901437,0.035603736354203774,0.0,0.17110935080288248,0.0,73.02705109328247,0.2045794408786723,0.0
2025-04-04,B3,61,0.43332079122706746,0.4224472122415477,0.038964612523983186,0.0,0.370461827079786,0.010873578985519772,0.0,0.01302077263777851,0.0,72.61762465367872,0.4094264396037692,0.0
2025-04-04,B3,62,2.424913776487826,2.1235645382988433,0.24883839161609034,0.12591014040265233,0.14533431082833853,0.30134923818898285,0.0,1.6034816954517626,0.0,72.09754181083163,0.5200828428470812,-4.440892098500626e-16
2025-04-04,B3,63,1.6945065994406812,1.2104224893182853,0.0,0.0,1.2104224893182853,0.4840841101223958,0.0,0.0,0.0,70.88711932151334,1.2104224893182853,0.0
2025-04-04,B3,64,1.8439420246309615,1.4173924449376964,0.11682544772594511,0.0,0.4251656231731088,0.426549579693265,0.0,0.8754013740386426,0.0,70.34512825061428,0.5419910708990539,0.0
2025-04-04,B3,65,1.3478168988460173,1.3478168988460173,0.287916611288291,0.0,0.16842237173226837,0.0,0.0,0.8914779158254584,0.0,69.88878926759372,0.45633898302055936,-4.440892098500626e-16
2025-04-04,B3,66,0.419664167026128,0.419664167026128,0.021447775956017844,0.0,0.22158866927903187,0.0,5.551115123125783e-17,0.17662772179107827,0.0,69.64575282235867,0.24303644523504972,-5.551115123125783e-17
2025-04-04,B3,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64575282235867,0.0,0.0
2025-04-04,B3,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64575282235867,0.0,0.0
2025-04-04,B3,69,0.34530103284528996,0.34530103284528996,0.0011340007672107607,0.0,0.008506118236487944,0.0,0.0,0.33566091384159125,0.0,69.63611270335497,0.009640119003698704,0.0
2025-04-04,B3,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.63611270335497,0.0,0.0
2025-04-04,B3,71,0.44201685277881586,0.2983114569964267,0.015990494029336232,0.0,0.01456021096179011,0.14370539578238917,0.0,0.26776075200530036,0.0,69.60556199836384,0.030550704991126342,0.0
2025-04-04,B3,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60556199836384,0.0,0.0
2025-04-04,B3,73,0.33369562335979874,0.0,0.0,0.0,0.0,0.33369562335979874,0.0,0.0,0.0,69.60556199836384,0.0,0.0
2025-04-04,B3,74,0.9709272001000903,0.9509130187798679,0.0,0.0,0.0,0.02001418132022237,2.220446049250313e-16,0.9509130187798677,0.0,69.60556199836384,0.0,0.0
2025-04-04,B3,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60556199836384,0.0,0.0
2025-04-04,B3,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60556199836384,0.0,0.0
2025-04-04,B3,77,0.6966412488668725,0.6550045026681531,0.0023017675002058274,0.0,0.01938193959293355,0.04163674619871938,0.0,0.6333207955750138,0.0,69.58387829127071,0.021683707093139378,0.0
2025-04-04,B3,78,1.0794165527856823,1.0794165527856823,0.0,0.0,0.0,0.0,0.0,1.0794165527856823,0.0,69.58387829127071,0.0,0.0
2025-04-04,B3,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58387829127071,0.0,0.0
2025-04-04,B3,80,0.1400184970288389,0.0,0.0,0.0,0.0,0.1400184970288389,0.0,0.0,0.0,70.03110051349293,0.0,0.0
2025-04-04,B3,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.03110051349293,0.0,0.0
2025-04-04,B3,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.03110051349293,0.0,0.0
2025-04-04,B3,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.03110051349293,0.0,0.0
2025-04-04,B3,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.03110051349293,0.0,0.0
2025-04-04,B3,85,3.636177244951948,3.1131291400293155,0.007200002346065618,0.0,0.028590770293358984,0.5230481049226325,0.0,3.077338367389891,0.0,69.99530974085349,0.0357907726394246,-4.440892098500626e-16
2025-04-04,B3,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99530974085349,0.0,0.0
2025-04-04,B3,87,1.266036057550542,1.0621080833838303,0.07647739624199845,0.009459074333859032,0.07718132489852689,0.2039279741667117,0.0,0.898990287909446,0.0,69.83219194537911,0.16311779547438437,0.0
2025-04-04,B3,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83219194537911,0.0,0.0
2025-04-04,B3,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83219194537911,0.0,0.0
2025-04-04,B3,90,0.5525359205016773,0.5139171350599463,0.0,0.0,0.00043375958909403704,0.03861878544173103,0.0,0.5134833754708522,0.0,69.83175818579002,0.00043375958909403704,0.0
2025-04-04,B3,91,1.2692983290426056,1.0480209966872787,0.0,0.0,0.0,0.22127733235532698,0.0,1.0480209966872787,0.0,69.83175818579002,0.0,0.0
2025-04-04,B3,92,0.01087357898551976,0.0,0.0,0.0,0.0,0.01087357898551976,0.0,0.0,0.0,69.83175818579002,0.0,0.0
2025-04-04,B3,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.83175818579002,0.0,0.0
2025-04-04,B3,94,1.4646562974947128,0.798488967468612,0.006628674929624722,0.0,0.053565584005885875,0.6661673300261008,0.0,0.7382947085331014,0.0,69.81017503796562,0.0601942589355106,0.0
2025-04-04,B3,95,0.8255668369098792,0.5360487193861343,0.0,0.0,0.0,0.2895181175237449,0.0,0.5360487193861343,0.0,69.8290639268545,0.0,0.0
