N,coverage,GPU_coverage,underprediction_rate,positive_residual_mean_sec,positive_residual_P95_sec,positive_residual_max_sec,MAE_sec,WAPE,log_MAE,completion_slot_MAE,positive_error_sec,GPU_underprediction_sec,overreservation_GPU_hours,overreservation_P95_sec,candidate,u_hours,subgroup,role,Q50_MAE_sec,scheduler_coverage,upper_warning,gate_threshold,coverage_gate,GPU_coverage_gate
1877,0.865210442194992,0.8608650338718082,0.13478955780500798,258.50058604155527,1100.199999999997,7983.199999999997,9800.698348428341,0.8713975947490792,1.3413696306614515,10.661161427810336,485205.5999999993,1053654.7999999984,10145.346444444445,20398.800000000003,B3,8,GPU_2_4,EXPOSED_EVALUATION,6174.6499733617475,0.8684070324986681,False,0.9,FAIL,FAIL
16,1.0,1.0,0.0,0.0,0.0,0.0,17796.300000000003,6.508063631376852,4.728241913284009,19.125,0.0,0.0,2848.877777777778,20516.800000000003,B3,8,GPU_5_PLUS,EXPOSED_EVALUATION,10791.0,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2651,0.35118823085628065,0.40014847809948034,0.6488117691437193,5146.78082484904,16823.388671875,31109.82568359375,7453.5246247363875,0.5553547507301493,1.169006295910572,8.394945303658996,13644115.966674805,23241102.85583496,3410.337386142413,8520.93603515625,B0,12,OVERALL,EXPOSED_EVALUATION,9827.74890859583,0.3583553376084496,False,0.9,FAIL,FAIL
88,0.17045454545454544,0.167420814479638,0.8295454545454546,10653.477483575994,18968.674462890624,22317.9052734375,13858.766124378551,0.49388058020799375,0.9091909104107831,15.409090909090908,937506.0185546875,2156094.09765625,133.19216200086805,28503.585644531053,B0,12,2025-04-10,EXPOSED_EVALUATION,17956.41963334517,0.17045454545454544,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
42,0.14285714285714285,0.34545454545454546,0.8571428571428571,12650.23790922619,18323.538671874994,18901.388671875,15990.976399739584,0.4950438263634747,0.808890668903511,17.666666666666668,531309.9921875,531309.9921875,99.44270128038194,14654.229052734356,B0,12,2025-04-11,EXPOSED_EVALUATION,20184.465471540178,0.14285714285714285,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
397,0.6599496221662469,0.6870026525198939,0.34005037783375314,4371.871676735674,14795.788671875,18901.388671875,9875.336441155345,1.039602819063278,2.5325702374738603,11.012594458438286,1735633.0556640625,2950126.3203125,1204.6510157606338,8563.13603515625,B0,12,2025-04-12,EXPOSED_EVALUATION,8203.892500024598,0.6599496221662469,False,0.88,FAIL,FAIL
541,0.6524953789279113,0.7420856610800745,0.34750462107208874,3400.604066182417,15071.388671875,20232.06396484375,7680.161900299975,0.8994289043122025,1.6855086188939588,8.595194085027726,1839726.7998046875,2703159.5336914062,1262.5355923599668,8363.93603515625,B0,12,2025-04-13,EXPOSED_EVALUATION,6817.869716623133,0.6561922365988909,False,0.88,FAIL,FAIL
215,0.48372093023255813,0.6108247422680413,0.5162790697674419,4982.617889262355,13659.488671874999,18585.388671875,7277.3758098691005,0.6187231639503169,1.7571065173568714,8.297674418604652,1071262.8461914062,1497647.4458007812,232.14442628330656,6777.968066406241,B0,12,2025-04-14,EXPOSED_EVALUATION,8746.89864470016,0.48372093023255813,False,0.88,FAIL,FAIL
6,0.3333333333333333,0.07079646017699115,0.6666666666666666,4820.467041015625,12823.684204101562,13611.61865234375,11137.840087890625,0.5225475656426669,0.6910283356618994,12.333333333333334,28922.80224609375,377864.13671875,42.1158203125,23153.619140625,B0,12,2025-04-16,EXPOSED_EVALUATION,12996.656494140625,0.3333333333333333,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
6,0.3333333333333333,0.019801980198019802,0.6666666666666666,4167.565755208333,10216.5458984375,10356.0458984375,8237.217122395834,0.5532046422025408,1.0563170410551332,9.166666666666666,25005.39453125,301732.23046875,6.782752278645833,12219.4541015625,B0,12,2025-04-17,EXPOSED_EVALUATION,10096.033528645834,0.3333333333333333,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
584,0.11472602739726027,0.11482433590402742,0.8852739726027398,4874.0692489833045,14486.825683593754,31109.82568359375,5124.793014735392,0.33712109045172883,0.3752213501245971,5.873287671232877,2846456.44140625,5690974.494140625,81.34593288845485,1275.7243164062502,B0,12,2025-04-18,EXPOSED_EVALUATION,10257.672614946758,0.1284246575342466,False,0.88,FAIL,FAIL
536,0.125,0.16052880075542966,0.875,5071.315558590106,15416.57568359375,26510.82568359375,5539.361907457238,0.36643976484415647,0.4505322375679073,6.3283582089552235,2718225.139404297,4995650.926513672,219.80864758968355,2938.853729248047,B0,12,2025-04-19,EXPOSED_EVALUATION,10457.2215030051,0.13992537313432835,False,0.88,FAIL,FAIL
90,0.4222222222222222,0.7064516129032258,0.5777777777777777,2603.137381998698,9844.495898437499,22230.6962890625,4653.435911454095,0.41902335296423326,0.6913462117616452,5.133333333333334,234282.3643798828,360758.56604003906,112.99399996598562,11022.603198242181,B0,12,2025-04-20,EXPOSED_EVALUATION,7006.3007526185775,0.43333333333333335,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
140,0.10714285714285714,0.10714285714285714,0.8928571428571429,11503.611070033483,21840.519799804682,24047.919799804688,11897.66540945598,0.6783517937388946,1.1007863178614474,13.32857142857143,1610505.5498046875,1610505.5498046875,15.32433542198605,4155.330200195308,B0,12,2025-04-21,EXPOSED_EVALUATION,16686.005949360984,0.10714285714285714,False,0.88,FAIL,FAIL
5,0.0,0.0,1.0,12668.234765625,21245.4962890625,22230.6962890625,12668.234765625,0.3998306642351029,0.4934894094791652,14.0,63341.173828125,63341.173828125,0.0,0.0,B0,12,2025-04-22,EXPOSED_EVALUATION,18244.683984375,0.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
1,0.0,0.0,1.0,1938.388671875,1938.388671875,1938.388671875,1938.388671875,0.08398564436200173,0.08772324233692963,2.0,1938.388671875,1938.388671875,0.0,0.0,B0,12,2025-04-23,EXPOSED_EVALUATION,7514.837890625,0.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
690,0.3101449275362319,0.3101449275362319,0.6898550724637681,7920.9596727454145,18901.388671875,24047.919799804688,9698.229802352795,0.547718533062965,1.3001483647326184,10.84927536231884,5465462.174194336,5465462.174194336,340.6434415080812,8346.2548828125,B0,12,GPU_1,EXPOSED_EVALUATION,12619.191019470105,0.3101449275362319,False,0.9,FAIL,FAIL
1945,0.361439588688946,0.36187157789945246,0.638560411311054,4201.968105067079,13383.673339843745,31109.82568359375,6704.768956986062,0.559251012792573,1.1135627292733554,7.580976863753214,8172827.964355469,17216361.181640625,2841.392605658637,8551.93603515625,B0,12,GPU_2_4,EXPOSED_EVALUATION,8905.478309643115,0.3712082262210797,False,0.9,FAIL,FAIL
16,0.875,0.7176470588235294,0.125,364.1142578125,2912.9140625,2912.9140625,1671.2247009277344,0.6111628088965932,2.2533631472964646,1.5,5825.828125,559279.5,228.30133897569445,3786.883544921875,B0,12,GPU_5_PLUS,EXPOSED_EVALUATION,1560.3275623321533,0.875,False,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2651,0.8989060731799321,0.8867854491462509,0.1010939268200679,1390.6567388823657,17192.704655519054,25499.744429870225,17108.091368693455,1.274706973664208,1.6273915491584485,19.17691437193512,3686631.014777152,5578881.839867028,24445.617606118652,26711.255260409846,B1,12,OVERALL,EXPOSED_EVALUATION,9503.815463482344,0.9023010184835911,False,0.9,FAIL,FAIL
88,0.18181818181818182,0.19457013574660634,0.8181818181818182,12666.75903614739,22504.630207387014,23214.204655519054,14537.320320668274,0.518062007122806,1.019427843607984,16.056818181818183,1114674.7951809703,2447605.909015046,103.97766678413305,14977.963244238517,B1,12,2025-04-10,EXPOSED_EVALUATION,19960.623553622252,0.18181818181818182,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
42,0.09523809523809523,0.23636363636363636,0.9047619047619048,16039.678820087718,22037.38020738701,22615.230207387016,17375.596382144984,0.537908474338345,0.954118601985407,19.11904761904762,673666.5104436842,683572.770065901,60.33884473549482,14183.194068659615,B1,12,2025-04-11,EXPOSED_EVALUATION,24716.583765102892,0.09523809523809523,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
397,0.9042821158690176,0.946949602122016,0.09571788413098237,1699.735719690729,18341.830207387015,22615.230207387016,18851.05947147517,1.984500952008306,3.0687409085164825,20.8639798488665,674795.0807172194,684581.8739685063,3787.9298386447813,25292.411404232153,B1,12,2025-04-12,EXPOSED_EVALUATION,13920.051379146138,0.9042821158690176,False,0.88,PASS,PASS
541,0.9149722735674677,0.9459962756052142,0.08502772643253234,1205.065455738493,16522.230207387016,22615.230207387016,19820.136649570235,2.3211494785474245,2.433965160897672,22.236598890942698,651940.4115545247,681869.9960578908,6114.608721676989,26894.755260409846,B1,12,2025-04-13,EXPOSED_EVALUATION,12585.960270378948,0.9149722735674677,False,0.88,PASS,PASS
215,0.9255813953488372,0.9587628865979382,0.07441860465116279,1363.849689852057,17373.330207387015,22299.230207387016,16249.141311875184,1.3815034961263124,2.3099076534264995,17.990697674418605,293227.68331819226,293227.68331819226,1794.395430992747,27072.755260409846,B1,12,2025-04-14,EXPOSED_EVALUATION,9865.066060004241,0.9255813953488372,False,0.88,PASS,PASS
6,0.16666666666666666,0.035398230088495575,0.8333333333333334,7446.1534288524745,20843.019232840692,25499.744429870225,9498.696023874103,0.4456447969163764,0.6025290693810454,10.333333333333334,44676.92057311485,330802.6389152638,13.683617300144194,9236.441677597331,B1,12,2025-04-16,EXPOSED_EVALUATION,13642.521702770357,0.16666666666666666,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
6,0.3333333333333333,0.019801980198019802,0.6666666666666666,3298.008081066057,6191.1335659782835,6266.230207387016,8730.931345270385,0.5863620782585887,1.079532812685231,9.5,19788.048486396343,195323.7693240677,9.054872107007213,16309.269792612984,B1,12,2025-04-17,EXPOSED_EVALUATION,10802.844184718511,0.3333333333333333,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
584,0.9794520547945206,0.9802913453299057,0.02054794520547945,68.47918266794429,0.0,10086.454457847944,16494.088857515504,1.0850204497362401,0.7950931313947225,18.708904109589042,39991.84267807946,74017.84171440684,5329.197805617208,22299.095542152056,B1,12,2025-04-18,EXPOSED_EVALUATION,5258.866512836453,0.988013698630137,True,0.88,PASS,PASS
536,0.9757462686567164,0.9801699716713881,0.024253731343283583,90.25334072781104,0.0,13980.07783139277,16193.534083671299,1.0712343625044418,0.8333580609672576,18.317164179104477,48375.79063010671,62385.42629289026,4916.583465665593,24086.545542152056,B1,12,2025-04-19,EXPOSED_EVALUATION,5405.63568636029,0.9832089552238806,True,0.88,PASS,PASS
90,0.9444444444444444,0.9838709677419355,0.05555555555555555,381.84616630359073,1374.4928072660161,13980.07783139277,19979.240240280003,1.7990509366538305,1.528670926859448,22.477777777777778,34366.154967323164,34366.154967323164,1945.4468595982623,28501.795542152056,B1,12,2025-04-20,EXPOSED_EVALUATION,9287.579956837175,0.9444444444444444,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
140,0.9071428571428571,0.9071428571428571,0.09285714285714286,362.826982989038,2561.0778313927694,13980.07783139277,9887.410831465202,0.5637360475465312,0.6610586654524072,10.792857142857143,50795.77761846532,50795.77761846532,370.40048299629524,24924.172168607227,B1,12,2025-04-21,EXPOSED_EVALUATION,6386.846767330928,0.9071428571428571,False,0.88,PASS,PASS
5,0.0,0.0,1.0,6873.230993464633,12994.877831392769,13980.07783139277,6873.230993464633,0.21693065880143395,0.24051786706297767,7.6,34366.154967323164,34366.154967323164,0.0,0.0,B1,12,2025-04-22,EXPOSED_EVALUATION,16745.35327857505,0.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
1,0.0,0.0,1.0,5965.843641752086,5965.843641752086,5965.843641752086,5965.843641752086,0.25848542641906785,0.2990604634085763,6.0,5965.843641752086,5965.843641752086,0.0,0.0,B1,12,2025-04-23,EXPOSED_EVALUATION,14690.81949658014,0.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
690,0.7217391304347827,0.7217391304347827,0.2782608695652174,4492.747029375891,19972.230207387016,22615.230207387016,15255.14492004373,0.8615516199917473,1.565640831124265,16.891304347826086,3099995.4502693648,3099995.4502693648,2062.792929044668,27071.305260409845,B1,12,GPU_1,EXPOSED_EVALUATION,12314.9877696867,0.7217391304347827,False,0.9,FAIL,FAIL
1945,0.9619537275064267,0.9437531110004977,0.038046272493573265,299.7121211558078,0.0,25499.744429870225,17726.268392832495,1.4785645285204359,1.6223242030769358,19.946015424164525,582940.0756480461,2124119.45906258,19049.04956230511,26657.155260409847,B1,12,GPU_2_4,EXPOSED_EVALUATION,8464.760807450743,0.9665809768637532,False,0.9,PASS,PASS
16,0.875,0.7176470588235294,0.125,230.9680537337781,1847.7444298702248,1847.7444298702248,21869.262469810194,7.997536101594513,4.906390522416546,24.25,3695.4888597404497,354766.9305350832,3333.77511476888,25314.280278978713,B1,12,GPU_5_PLUS,EXPOSED_EVALUATION,14582.091382260965,0.875,False,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2651,0.8992832893247831,0.8856718634001485,0.1007167106752169,1419.3062302550925,17201.12890625,28665.88671875,19668.059697401924,1.465447682878307,1.708487202170433,21.707657487740477,3762580.81640625,5707528.78125,28305.27411729601,36193.6796875,B2,12,OVERALL,EXPOSED_EVALUATION,9114.353523360878,0.9004149377593361,False,0.9,FAIL,FAIL
88,0.18181818181818182,0.19457013574660634,0.8181818181818182,12808.563765092329,22410.055273437498,23811.6328125,14698.47647372159,0.5238050793169499,1.0291304120278648,16.170454545454547,1127153.611328125,2511133.2578125,105.00998697916667,15119.268847656249,B2,12,2025-04-10,EXPOSED_EVALUATION,20196.025945490055,0.18181818181818182,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
42,0.09523809523809523,0.23636363636363636,0.9047619047619048,15935.697033110118,21900.278906249994,22478.12890625,17199.785202752977,0.5324657648509423,0.9459876556175488,19.0,669299.275390625,679715.9140625,56.872555338541666,14243.141699218697,B2,12,2025-04-11,EXPOSED_EVALUATION,24735.63488188244,0.11904761904761904,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
397,0.906801007556675,0.9496021220159151,0.09319899244332494,1684.3936358627204,18204.72890625,22478.12890625,24873.069200645466,2.618453863706724,3.2651437973545474,27.193954659949622,668704.2734375,677335.90625,5130.866794704861,35685.125,B2,12,2025-04-12,EXPOSED_EVALUATION,14201.946325960327,0.906801007556675,False,0.88,PASS,PASS
541,0.9353049907578558,0.9664804469273743,0.06469500924214418,1157.081359750462,16385.12890625,22478.12890625,28609.89331099815,3.35052376854126,2.715967025182043,31.578558225508317,625981.015625,634612.6484375,8859.445534939236,36392.6796875,B2,12,2025-04-13,EXPOSED_EVALUATION,13677.313976576941,0.9353049907578558,False,0.88,PASS,PASS
215,0.9255813953488372,0.9587628865979382,0.07441860465116279,1353.6468023255813,17236.22890625,22162.12890625,24996.411682412792,2.125197231476396,2.595450529452967,27.530232558139534,291034.0625,291034.0625,2785.6816243489584,36570.6796875,B2,12,2025-04-14,EXPOSED_EVALUATION,10573.532326489825,0.9255813953488372,False,0.88,PASS,PASS
6,0.16666666666666666,0.035398230088495575,0.8333333333333334,8405.982747395834,23413.63671875,28665.88671875,9930.8349609375,0.46591920809484155,0.6350935318752974,11.0,50435.896484375,314075.28515625,10.165681423611112,6861.8349609375,B2,12,2025-04-16,EXPOSED_EVALUATION,13092.890299479166,0.16666666666666666,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
6,0.3333333333333333,0.019801980198019802,0.6666666666666666,3168.3258463541665,6070.953125,6129.12890625,8646.949544270834,0.5807219304412917,1.0741985692219693,9.5,19009.955078125,153270.74609375,9.131039496527778,16446.37109375,B2,12,2025-04-17,EXPOSED_EVALUATION,10219.1748046875,0.3333333333333333,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
584,0.9623287671232876,0.9631533847472151,0.03767123287671233,153.41587516053082,0.0,13352.1640625,13403.963472549229,0.881744642027119,0.6918542279402922,14.914383561643836,89594.87109375,173293.31640625,4299.066553819444,19033.3859375,B2,12,2025-04-18,EXPOSED_EVALUATION,3666.147842198202,0.964041095890411,False,0.88,PASS,PASS
536,0.9589552238805971,0.9631728045325779,0.041044776119402986,172.82686421408582,0.0,15642.24609375,13269.392188228778,0.8777965827676835,0.7350618707705608,14.725746268656716,92635.19921875,144324.98828125,4033.669193250868,21067.7373046875,B2,12,2025-04-19,EXPOSED_EVALUATION,4081.4371009940533,0.960820895522388,False,0.88,PASS,PASS
90,0.9444444444444444,0.9838709677419355,0.05555555555555555,454.9490017361111,2288.685351562488,15642.24609375,17997.8158203125,1.6206315665586364,1.4616864296097558,19.944444444444443,40945.41015625,40945.41015625,2282.583534613715,33836.95537109375,B2,12,2025-04-20,EXPOSED_EVALUATION,6280.247916666666,0.9444444444444444,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
140,0.9642857142857143,0.9642857142857143,0.03571428571428571,292.4672154017857,0.0,15642.24609375,19135.423116629463,1.0910164430075229,0.9549187896287183,21.1,40945.41015625,40945.41015625,732.7816183810764,34761.6796875,B2,12,2025-04-21,EXPOSED_EVALUATION,6538.470870535714,0.9642857142857143,False,0.88,PASS,PASS
5,0.0,0.0,1.0,8189.08203125,14657.04609375,15642.24609375,8189.08203125,0.2584611170070067,0.29105939655451574,9.2,40945.41015625,40945.41015625,0.0,0.0,B2,12,2025-04-22,EXPOSED_EVALUATION,14627.856640625,0.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
1,0.0,0.0,1.0,5896.42578125,5896.42578125,5896.42578125,5896.42578125,0.25547772015814557,0.295012501393348,6.0,5896.42578125,5896.42578125,0.0,0.0,B2,12,2025-04-23,EXPOSED_EVALUATION,12794.705078125,0.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
690,0.7333333333333333,0.7333333333333333,0.26666666666666666,4474.882563405798,19835.12890625,22478.12890625,20840.471006000906,1.176989248592445,1.745443868257514,22.942028985507246,3087668.96875,3087668.96875,3136.737784830729,36568.6796875,B2,12,GPU_1,EXPOSED_EVALUATION,12762.559168365036,0.7333333333333333,False,0.9,FAIL,FAIL
1945,0.9583547557840617,0.9402687904430065,0.0416452442159383,345.5451437982005,0.0,28665.88671875,19165.536862347366,1.5986152497936759,1.6668245316411971,21.175321336760927,672085.3046875,2348511.6875,20578.040186631944,36044.6796875,B2,12,GPU_2_4,EXPOSED_EVALUATION,7770.46295941115,0.9598971722365038,False,0.9,PASS,PASS
16,0.875,0.7176470588235294,0.125,176.658935546875,1413.271484375,1413.271484375,30195.754150390625,11.042513860080682,5.179349363375274,33.1875,2826.54296875,271348.125,4590.496145833334,35706.125,B2,12,GPU_5_PLUS,EXPOSED_EVALUATION,15152.181762695312,0.875,False,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2651,0.8751414560543191,0.9046028210838901,0.12485854394568087,1103.4475292342513,11403.400000000001,18190.4,12265.29966050547,0.9138753513988035,1.44119166798206,13.857035081101472,2925239.4000000004,4148946.6000000006,18183.990944444446,23437.6,B3,12,OVERALL,EXPOSED_EVALUATION,7840.249717087891,0.8811769143719351,False,0.9,FAIL,PASS
88,0.26136363636363635,0.3212669683257919,0.7386363636363636,7821.772727272727,16433.3,17808.4,11062.179545454546,0.3942194855762514,0.8477149274318898,11.988636363636363,688316.0,1409114.0,193.4921111111111,22832.25,B3,12,2025-04-10,EXPOSED_EVALUATION,17814.965909090908,0.2840909090909091,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
42,0.11904761904761904,0.3090909090909091,0.8809523809523809,10678.661904761906,15985.549999999996,16563.4,12534.780952380954,0.388047969690939,0.719533690880688,13.523809523809524,448503.80000000005,449865.20000000007,79.5717222222222,15573.999999999967,B3,12,2025-04-11,EXPOSED_EVALUATION,20963.85714285714,0.11904761904761904,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
397,0.9017632241813602,0.9442970822281167,0.0982367758186398,1140.404534005038,12290.0,16563.4,16261.26549118388,1.7118664814009483,2.95903107921588,18.161209068010077,452740.60000000003,458338.80000000005,3335.8245000000006,23444.6,B3,12,2025-04-12,EXPOSED_EVALUATION,11789.55919395466,0.9042821158690176,False,0.88,PASS,PASS
541,0.9094269870609981,0.9404096834264432,0.09057301293900184,889.539001848429,10470.400000000001,16563.4,16719.746395563772,1.958060699261099,2.3068258330207847,18.844731977818853,481240.6000000001,546232.6000000001,5271.764444444444,23433.6,B3,12,2025-04-13,EXPOSED_EVALUATION,10054.626617375232,0.9094269870609981,False,0.88,PASS,PASS
215,0.9255813953488372,0.9587628865979382,0.07441860465116279,913.4809302325582,11321.5,16247.400000000001,13544.636279069773,1.1515662282793442,2.19719009535009,15.209302325581396,196398.40000000002,196398.40000000002,1542.607277777778,23467.899999999998,B3,12,2025-04-14,EXPOSED_EVALUATION,8800.693023255813,0.9255813953488372,False,0.88,PASS,PASS
6,0.6666666666666666,0.9292035398230089,0.3333333333333333,2975.3000000000006,13135.150000000001,17344.4,8115.7,0.380759576813906,0.521458743745893,9.0,17851.800000000003,71407.20000000001,195.13055555555553,16929.85,B3,12,2025-04-16,EXPOSED_EVALUATION,11774.833333333334,0.8333333333333334,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
6,0.8333333333333334,0.9900990099009901,0.16666666666666666,35.733333333333576,160.8000000000011,214.40000000000146,8661.066666666666,0.5816700246250279,1.0706324531687292,9.833333333333334,214.40000000000146,214.40000000000146,180.82611111111103,22361.1,B3,12,2025-04-17,EXPOSED_EVALUATION,9869.0,1.0,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
584,0.9315068493150684,0.9314481576692374,0.0684931506849315,376.37157534246586,1567.4000000000055,18190.4,9030.704452054795,0.5940612476777637,0.522560887503561,10.38013698630137,219801.00000000006,439602.0000000001,2807.739222222222,14195.149999999998,B3,12,2025-04-18,EXPOSED_EVALUATION,3824.5873287671234,0.940068493150685,False,0.88,PASS,PASS
536,0.9235074626865671,0.9301227573182247,0.07649253731343283,391.93731343283594,2480.9000000000015,17235.4,9146.769402985075,0.6050769177224861,0.5753528732140888,10.494402985074627,210078.40000000005,367679.6000000001,2759.9527777777776,15982.599999999999,B3,12,2025-04-19,EXPOSED_EVALUATION,4215.55223880597,0.9328358208955224,False,0.88,PASS,PASS
90,0.9555555555555556,0.9870967741935484,0.044444444444444446,460.24000000000007,0.0,17235.4,13294.64666666667,1.1971299333959655,1.2820597521210415,15.11111111111111,41421.600000000006,41421.600000000006,1550.4923888888889,22877.75,B3,12,2025-04-20,EXPOSED_EVALUATION,5873.944444444444,0.9555555555555556,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
140,0.7642857142857142,0.7642857142857142,0.2357142857142857,908.9371428571432,5757.5,17235.4,7758.395714285713,0.442349105324396,0.5763997189982204,8.792857142857143,127251.20000000004,127251.20000000004,266.36783333333324,21668.849999999995,B3,12,2025-04-21,EXPOSED_EVALUATION,7627.592857142857,0.7714285714285715,False,0.88,FAIL,FAIL
5,0.2,0.2,0.8,8284.320000000002,16250.2,17235.4,8364.240000000002,0.26398939527837395,0.288009836372866,9.0,41421.600000000006,41421.600000000006,0.1109999999999996,319.67999999999876,B3,12,2025-04-22,EXPOSED_EVALUATION,18879.0,0.2,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
1,1.0,1.0,0.0,0.0,0.0,0.0,399.59999999999854,0.017313691507798896,0.017165517399757135,1.0,0.0,0.0,0.1109999999999996,399.59999999999854,B3,12,2025-04-23,EXPOSED_EVALUATION,10275.0,1.0,True,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
690,0.6985507246376812,0.6985507246376812,0.30144927536231886,3212.840869565218,14215.400000000001,17235.4,12198.687536231884,0.6889347209546922,1.4312826854652558,13.614492753623189,2216860.2,2216860.2,1722.2872777777777,23465.6,B3,12,GPU_1,EXPOSED_EVALUATION,11117.440579710144,0.7014492753623188,False,0.9,FAIL,FAIL
1945,0.9367609254498714,0.9238427078148332,0.06323907455012853,364.2052442159384,1346.9999999999982,18190.4,12219.173984575837,1.019212663434497,1.4165629285626837,13.866838046272493,708379.2000000002,1932086.4000000004,13055.830333333333,23336.399999999998,B3,12,GPU_2_4,EXPOSED_EVALUATION,6650.319794344473,0.9439588688946016,False,0.9,PASS,PASS
16,1.0,1.0,0.0,0.0,0.0,0.0,20745.1,7.586432620223075,4.8624476746872,23.125,0.0,0.0,3405.873333333333,23465.6,B3,12,GPU_5_PLUS,EXPOSED_EVALUATION,11162.25,1.0,True,0.9,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
2694,0.34558277654046027,0.39185750636132316,0.6544172234595397,5578.626470779612,18585.388671875,47762.53125,7848.551420111964,0.5619906998762959,1.1693228906728694,8.838901262063846,15028819.712280273,26938746.552124023,3410.337386142413,8520.93603515625,B0,24,OVERALL,EXPOSED_EVALUATION,10273.887683258821,0.3526354862657758,False,0.9,FAIL,FAIL
105,0.14285714285714285,0.13120567375886524,0.8571428571428571,14299.604501488095,34494.900390625,47762.53125,16985.941648065476,0.5309429381803964,0.9284920839080268,18.904761904761905,1501458.47265625,4183984.8046875,133.19216200086805,12381.216015624983,B0,24,2025-04-10,EXPOSED_EVALUATION,21323.019224330357,0.14285714285714285,False,0.88,FAIL,FAIL
44,0.13636363636363635,0.31666666666666665,0.8636363636363636,13438.370139382103,18853.988671875002,33129.9052734375,16627.256880326706,0.5026401706713544,0.8147264507475085,18.386363636363637,591288.2861328125,690678.001953125,99.44270128038194,14182.42543945313,B0,24,2025-04-11,EXPOSED_EVALUATION,20883.607776988636,0.13636363636363635,False,0.88,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT
398,0.6582914572864321,0.686092715231788,0.3417085427135678,4428.345337527481,14850.388671874998,26848.388671875,9917.982301031525,1.0335694999700318,2.528266667672587,11.06030150753769,1762481.4443359375,2976974.708984375,1204.6510157606338,8563.08603515625,B0,24,2025-04-12,EXPOSED_EVALUATION,8264.74914673465,0.6582914572864321,False,0.88,FAIL,FAIL
542,0.6512915129151291,0.7413953488372093,0.34870848708487084,3443.865661395872,15574.888671874964,26848.388671875,7715.5276323508515,0.895933452210958,1.6839112772660494,8.634686346863468,1866575.1884765625,2730007.9223632812,1262.5355923599668,8363.88603515625,B0,24,2025-04-13,EXPOSED_EVALUATION,6865.115045357455,0.6549815498154982,False,0.88,FAIL,FAIL
215,0.48372093023255813,0.6108247422680413,0.5162790697674419,4982.617889262355,13659.488671874999,18585.388671875,7277.3758098691005,0.6187231639503169,1.7571065173568714,8.297674418604652,1071262.8461914062,1497647.4458007812,232.14442628330656,6777.968066406241,B0,24,2025-04-14,EXPOSED_EVALUATION,8746.89864470016,0.48372093023255813,False,0.88,FAIL,FAIL
